,actor_id,first_name,last_name,film_info
175,176,JON,CHASE,"Action: CLUELESS BUCKET, DREAM PICKUP, FANTASY TROOPERS, HILLS NEIGHBORS, SKY MIRACLE; Animation: BORROWERS BEDAZZLED, INSECTS STONE, SUGAR WONKA; Children: DOCTOR GRAIL, MICROCOSMOS PARADISE; Documentary: CIDER DESIRE, HUNTER ALTER; Drama: HAROLD FRENCH, LIES TREATMENT, SAINTS BRIDE, SPICE SORORITY; Family: INDIAN LOVE, VIRTUAL SPOILERS; Foreign: RESERVOIR ADAPTATION; Games: PRIVATE DROP, ROUGE SQUAD; Horror: ALI FOREVER, ROLLERCOASTER BRINGING; New: FLAMINGOS CONNECTICUT; Sci-Fi: BINGO TALENTED, STALLION SUNDANCE; Sports: LESSON CLEOPATRA; Travel: MADIGAN DORADO, SWEET BROTHERHOOD"
176,177,GENE,MCKELLEN,"Animation: HORN WORKING, OZ LIAISONS; Comedy: CRAZY HOME, LIFE TWISTED; Drama: HAROLD FRENCH, PITY BOUND, SPICE SORORITY, TREATMENT JEKYLL; Family: CONFUSED CANDLES, INDIAN LOVE; Foreign: BALLROOM MOCKINGBIRD, RESERVOIR ADAPTATION; Games: MASSACRE USUAL, PIZZA JUMANJI, WANDA CHAMBER; Music: ALASKA PHANTOM, BOOGIE AMELIE, GO PURPLE; New: EVE RESURRECTION, RUNAWAY TENENBAUMS; Sci-Fi: ARMAGEDDON LOST, BARBARELLA STREETCAR, DIVIDE MONSTER; Sports: DIVORCE SHINING, SATISFACTION CONFIDENTIAL, SATURDAY LAMBS; Travel: MADIGAN DORADO"
177,178,LISA,MONROE,"Action: CROW GREASE; Animation: CLUB GRAFFITI; Classics: LOVER TRUMAN, ROOTS REMEMBER; Comedy: ZORRO ARK; Documentary: COAST RAINBOW, MOD SECRETARY, QUILLS BULL; Drama: CHITTY LOCK; Family: EFFECT GLADIATOR; Foreign: FICTION CHRISTMAS; Games: JERICHO MULAN, SASSY PACKER; Horror: ANYTHING SAVANNAH, ARABIA DOGMA; Music: WON DARES; New: BUTTERFLY CHOCOLAT, WILD APOLLO; Sci-Fi: HANKY OCTOBER, VACATION BOONDOCK; Sports: CRUSADE HONEY, LESSON CLEOPATRA, RIVER OUTLAW"
178,179,ED,GUINESS,"Action: DRAGON SQUAD, RINGS HEARTBREAKERS; Animation: CROSSROADS CASUALTIES, JUGGLER HARDLY; Children: INVASION CYCLONE, MODEL FISH, STRANGELOVE DESIRE; Classics: CENTER DINOSAUR; Comedy: CLOSER BANG; Documentary: BONNIE HOLOCAUST, PACIFIC AMISTAD, PRINCESS GIANT, WARS PLUTO; Foreign: GENTLEMEN STAGE, MAUDE MOD, SCHOOL JACKET; Games: WIND PHANTOM; Horror: ANALYZE HOOSIERS, BEHAVIOR RUNAWAY, HIGH ENCINO, ROCK INSTINCT; New: BUTTERFLY CHOCOLAT; Sci-Fi: SOLDIERS EVOLUTION, UNFORGIVEN ZOOLANDER; Sports: ANONYMOUS HUMAN, EVOLUTION ALTER, INSTINCT AIRPORT; Travel: SMILE EARRING, VALENTINE VANISHING"
179,180,JEFF,SILVERSTONE,"Action: RINGS HEARTBREAKERS, SUSPECTS QUILLS; Animation: SONS INTERVIEW, WATCH TRACY; Children: WALLS ARTIST; Classics: TADPOLE PARK; Comedy: PARADISE SABRINA; Documentary: HUNTER ALTER, NEWSIES STORY; Drama: APOLLO TEEN; Family: REMEMBER DIARY, SPARTACUS CHEAPER; Horror: DRUMS DYNAMITE, LADY STAGE; Music: ALASKA PHANTOM; New: CHINATOWN GLADIATOR, MASK PEACH, STOCK GLASS; Sci-Fi: CROWDS TELEMARK; Sports: NORTHWEST POLISH, RIDER CADDYSHACK, SECRETARY ROUGE, SLIPPER FIDELITY; Travel: MUSCLE BRIGHT, SMILE EARRING"
180,181,MATTHEW,CARREY,"Action: LUST LOCK, MINDS TRUMAN, TRIP NEWTON, WORST BANGER; Animation: BLACKOUT PRIVATE, INCH JET, SNOWMAN ROLLERCOASTER, TITANIC BOONDOCK; Children: CIRCUS YOUTH, HEARTBREAKERS BRIGHT; Classics: ROOTS REMEMBER, TADPOLE PARK; Comedy: LIFE TWISTED, MULAN MOON; Documentary: ARMY FLINTSTONES; Drama: HARRY IDAHO, LUCK OPUS, TRANSLATION SUMMER; Family: AFRICAN EGG, BLUES INSTINCT, HOUSE DYNAMITE; Foreign: FICTION CHRISTMAS; Games: GRINCH MASSAGE, GUN BONNIE, LADYBUGS ARMAGEDDON, MADRE GABLES, MOONSHINE CABIN; Horror: FAMILY SWEET, SWARM GOLD; Music: BIRCH ANTITRUST, UNCUT SUICIDES; Sci-Fi: CROWDS TELEMARK, NONE SPIKING; Sports: HOLES BRANNIGAN, SQUAD FISH; Travel: DISCIPLE MOTHER, ENOUGH RAGING, MUSCLE BRIGHT, SUPERFLY TRIP"
181,182,DEBBIE,AKROYD,"Animation: CLUB GRAFFITI; Children: SUNDANCE INVASION; Classics: GALAXY SWEETHEARTS, SPIKING ELEMENT; Comedy: FLINTSTONES HAPPINESS, HEDWIG ALTER; Drama: APOLLO TEEN; Family: HALF OUTFIELD, HOUSE DYNAMITE, OPPOSITE NECKLACE, PILOT HOOSIERS, PRESIDENT BANG; Foreign: HOLIDAY GAMES, STEPMOM DREAM; Games: GLORY TRACY; Horror: FAMILY SWEET, WORLD LEATHERNECKS; Music: SONG HEDWIG; New: MONEY HAROLD, PIANIST OUTFIELD, REDEMPTION COMFORTS; Sci-Fi: RANDOM GO; Sports: PEAK FOREVER, VICTORY ACADEMY"
182,183,RUSSELL,CLOSE,"Action: STORY SIDE; Classics: SUMMER SCARFACE; Comedy: GUNFIGHT MOON; Documentary: ARMY FLINTSTONES, MIGHTY LUCK; Family: BILKO ANONYMOUS, RANGE MOONWALKER; Games: VIDEOTAPE ARSENIC, VOLCANO TEXAS; Horror: FIDELITY DEVIL, KENTUCKIAN GIANT; Music: OLEANDER CLUE, WON DARES; New: APOCALYPSE FLAMINGOS; Sci-Fi: GUYS FALCON, LICENSE WEEKEND; Sports: CALIFORNIA BIRDS, GUNFIGHTER MUSSOLINI; Travel: TROUBLE DATE"
183,184,HUMPHREY,GARLAND,"Action: GOSFORD DONNIE, MIDNIGHT WESTWARD; Animation: NASH CHOCOLAT; Children: WARLOCK WEREWOLF; Documentary: DELIVERANCE MULHOLLAND, FRENCH HOLIDAY, PACIFIC AMISTAD, WEDDING APOLLO; Drama: CHITTY LOCK, SEA VIRGIN, WEST LION; Family: SUPER WYOMING; Foreign: ILLUSION AMELIE, JET NEIGHBORS, KISS GLORY, OPUS ICE, PAST SUICIDES; Games: MOONWALKER FOOL, PIZZA JUMANJI; Horror: ARACHNOPHOBIA ROLLERCOASTER; New: JUNGLE CLOSER, MINE TITANS; Sci-Fi: WEEKEND PERSONAL, WONDERLAND CHRISTMAS; Sports: ROSES TREASURE; Travel: BOONDOCK BALLROOM, COMFORTS RUSH, ORDER BETRAYED, SHINING ROSES"
184,185,MICHAEL,BOLGER,"Action: GLASS DYING; Animation: LAWLESS VISION, TELEMARK HEARTBREAKERS; Children: SANTA PARIS; Classics: MALKOVICH PET, PREJUDICE OLEANDER; Comedy: AIRPLANE SIERRA, DYING MAKER; Documentary: HOMEWARD CIDER, METAL ARMAGEDDON, WIFE TURN; Drama: SOMETHING DUCK, TENENBAUMS COMMAND; Family: HOUSE DYNAMITE; Foreign: MIXED DOORS, STEPMOM DREAM; Games: MARS ROMAN, TYCOON GATHERING; Horror: KARATE MOON, PATTON INTERVIEW, WATERSHIP FRONTIER; Music: HEAVENLY GUN; New: BREAKFAST GOLDFINGER, IDAHO LOVE, RIDGEMONT SUBMARINE, UNBREAKABLE KARATE; Sci-Fi: CHARIOTS CONSPIRACY; Sports: NOVOCAINE FLIGHT; Travel: ENOUGH RAGING, LIAISONS SWEET"
185,186,JULIA,ZELLWEGER,"Action: MINDS TRUMAN; Animation: DARES PLUTO; Classics: DETECTIVE VISION, JEOPARDY ENCINO; Documentary: MAJESTIC FLOATS; Games: LAMBS CINCINATTI, PANKY SUBMARINE; Music: WON DARES; New: BREAKFAST GOLDFINGER, WYOMING STORM; Sci-Fi: HOLLOW JEOPARDY, OPEN AFRICAN; Sports: CRANES RESERVOIR, DIVORCE SHINING, RIDER CADDYSHACK; Travel: OUTLAW HANKY"
186,187,RENEE,BALL,"Action: ANTITRUST TOMATOES, HILLS NEIGHBORS, PATRIOT ROMAN; Children: CABIN FLASH, COMANCHEROS ENEMY, GHOST GROUNDHOG, SCARFACE BANG; Classics: EXTRAORDINARY CONQUERER, MAGNIFICENT CHITTY; Comedy: CAT CONEHEADS, TRAMP OTHERS; Documentary: HUNTER ALTER; Drama: BRIGHT ENCOUNTERS, GREEDY ROOTS, UNFAITHFUL KILL; Family: KING EVOLUTION, NATURAL STOCK; Foreign: HOTEL HAPPINESS; Games: WIND PHANTOM; Horror: DESERT POSEIDON; Music: ALONE TRIP, BALLOON HOMEWARD, BIRDCAGE CASPER; New: ANGELS LIFE, LOVERBOY ATTACKS, MASK PEACH; Sci-Fi: BINGO TALENTED, NONE SPIKING; Sports: JADE BUNCH, PERDITION FARGO, SENSE GREEK; Travel: DESPERATE TRAINSPOTTING, TROUBLE DATE"
187,188,ROCK,DUKAKIS,"Action: CADDYSHACK JEDI; Animation: DESIRE ALIEN, STORM HAPPINESS; Classics: ALICE FANTASIA, SNATCHERS MONTEZUMA; Comedy: LONELY ELEPHANT, SEARCHERS WAIT; Documentary: ACADEMY DINOSAUR, DANCING FEVER, HEAVYWEIGHTS BEAST, UNITED PILOT; Drama: CHITTY LOCK, HANGING DEEP, PATHS CONTROL; Foreign: FICTION CHRISTMAS, MAUDE MOD, SCISSORHANDS SLUMS; Horror: LADY STAGE, MONTEREY LABYRINTH; Music: BALLOON HOMEWARD; New: EVE RESURRECTION; Sci-Fi: FRISCO FORREST; Sports: ALADDIN CALENDAR, BUBBLE GROSSE, FLATLINERS KILLER, LESSON CLEOPATRA, MUMMY CREATURES, SEABISCUIT PUNK; Travel: WORKER TARZAN, WORKING MICROCOSMOS"
188,189,CUBA,BIRCH,"Action: RUGRATS SHAKESPEARE; Animation: SONS INTERVIEW; Children: LANGUAGE COWBOY, STRANGER STRANGERS, TOOTSIE PILOT; Classics: DYNAMITE TARZAN, LEAGUE HELLFIGHTERS, MAGNIFICENT CHITTY, TOWERS HURRICANE; Documentary: ROAD ROXANNE, SHIP WONDERLAND; Drama: EDGE KISSING, TENENBAUMS COMMAND; Family: ATLANTIS CAUSE, BLOOD ARGONAUTS, FINDING ANACONDA; Foreign: LOST BIRD; Games: MARS ROMAN; Horror: COMMANDMENTS EXPRESS; Music: GREATEST NORTH; New: JUNGLE CLOSER; Sports: LIBERTY MAGNIFICENT, NORTHWEST POLISH, VICTORY ACADEMY"
189,190,AUDREY,BAILEY,"Action: ARK RIDGEMONT, DRIFTER COMMANDMENTS, MAGNOLIA FORRESTER, SKY MIRACLE; Animation: POTTER CONNECTICUT; Children: WARLOCK WEREWOLF; Classics: TADPOLE PARK; Documentary: BED HIGHBALL, QUILLS BULL; Drama: CONFESSIONS MAGUIRE; Family: PILOT HOOSIERS, PITTSBURGH HUNCHBACK, PRESIDENT BANG; Foreign: NEWTON LABYRINTH, PURPLE MOVIE; Games: FEVER EMPIRE; Music: BANGER PINOCCHIO, ELF MURDER, HEAVENLY GUN, HOME PITY, MASKED BUBBLE; New: SLEEPY JAPANESE; Sci-Fi: DISTURBING SCARFACE, GRAFFITI LOVE; Sports: MUMMY CREATURES; Travel: BOONDOCK BALLROOM, ITALIAN AFRICAN"
190,191,GREGORY,GOODING,"Animation: INSECTS STONE, POTLUCK MIXED, STORM HAPPINESS; Children: SISTER FREDDY, WRONG BEHAVIOR; Comedy: HEAVEN FREEDOM, OPERATION OPERATION, SUBMARINE BED; Documentary: DEEP CRUSADE, MADISON TRAP, SPOILERS HELLFIGHTERS; Drama: SEATTLE EXPECATIONS, SPICE SORORITY, WARDROBE PHANTOM, WEST LION; Foreign: ALLEY EVOLUTION, COWBOY DOOM, WHALE BIKINI; Games: MOONSHINE CABIN; Horror: SPIRIT FLINTSTONES; Music: GREATEST NORTH, SONG HEDWIG; New: MAIDEN HOME; Sci-Fi: ARMAGEDDON LOST, EXPRESS LONELY; Sports: EXORCIST STING, HOLES BRANNIGAN, PEAK FOREVER; Travel: BOILED DARES, TROUBLE DATE"
191,192,JOHN,SUVARI,"Animation: ISHTAR ROCKETEER, LUKE MUMMY; Children: DAUGHTER MADIGAN, JERSEY SASSY; Classics: COLOR PHILADELPHIA, MILLION ACE; Comedy: PINOCCHIO SIMON; Documentary: NEWSIES STORY, QUILLS BULL; Drama: CONQUERER NUTS, NECKLACE OUTBREAK; Family: PITTSBURGH HUNCHBACK; Foreign: ALLEY EVOLUTION, PET HAUNTING; Games: CANDLES GRAPES, NAME DETECTIVE, ROXANNE REBEL; Horror: JAPANESE RUN; Music: HOME PITY, MONSTER SPARTACUS, SONG HEDWIG; New: CLEOPATRA DEVIL, INTERVIEW LIAISONS, PIANIST OUTFIELD; Sci-Fi: BEVERLY OUTLAW, GOLDMINE TYCOON, RAGING AIRPLANE; Sports: GLEAMING JAWBREAKER, SATISFACTION CONFIDENTIAL"
192,193,BURT,TEMPLE,"Animation: WAIT CIDER; Classics: GILMORE BOILED, SPIKING ELEMENT; Comedy: CAPER MOTIONS; Documentary: COAST RAINBOW, HEAVYWEIGHTS BEAST, SPOILERS HELLFIGHTERS, WARS PLUTO; Drama: RACER EGG; Family: BLANKET BEVERLY; Foreign: GRAPES FURY, POLLOCK DELIVERANCE; Games: CHICAGO NORTH, GATHERING CALENDAR, SLEUTH ORIENT; Music: INSIDER ARIZONA; New: BUTTERFLY CHOCOLAT, VARSITY TRIP; Sci-Fi: ATTACKS HATE; Sports: EVOLUTION ALTER, ROSES TREASURE, STRAIGHT HOURS; Travel: BUCKET BROTHERHOOD"
193,194,MERYL,ALLEN,"Action: BERETS AGENT; Children: SHEPHERD MIDSUMMER; Comedy: VELVET TERMINATOR; Drama: BRIGHT ENCOUNTERS; Family: KILLER INNOCENT; Foreign: JET NEIGHBORS, LOSE INCH, ROCKETEER MOTHER; Games: DAWN POND, DIRTY ACE, GATHERING CALENDAR; Horror: ALABAMA DEVIL, HIGH ENCINO; Music: BOOGIE AMELIE, CLUE GRAIL; New: CLYDE THEORY; Sports: ARTIST COLDBLOODED, CHANCE RESURRECTION, RECORDS ZORRO, VICTORY ACADEMY; Travel: BORN SPINAL, SWEET BROTHERHOOD"
194,195,JAYNE,SILVERSTONE,"Action: CELEBRITY HORN, SIDE ARK, SUSPECTS QUILLS; Animation: OZ LIAISONS; Children: HALL CASSIDY; Classics: WASTELAND DIVINE; Documentary: CAUSE DATE; Drama: HARRY IDAHO, QUEEN LUKE; Family: GLADIATOR WESTWARD, LOUISIANA HARRY; Foreign: ROCKETEER MOTHER, SCHOOL JACKET; Games: CHICAGO NORTH, MARS ROMAN, SEVEN SWARM; Horror: KARATE MOON, PARIS WEEKEND, TEXAS WATCH; Music: MONSTER SPARTACUS, PERSONAL LADYBUGS; New: CHINATOWN GLADIATOR, PIANIST OUTFIELD; Sci-Fi: EYES DRIVING, LICENSE WEEKEND; Sports: GLEAMING JAWBREAKER, SMOOCHY CONTROL"
195,196,BELA,WALKEN,"Action: FANTASY TROOPERS; Animation: LUKE MUMMY, NASH CHOCOLAT; Children: HOLLYWOOD ANONYMOUS, LEGALLY SECRETARY, SPLENDOR PATTON; Classics: JERK PAYCHECK, SNATCHERS MONTEZUMA; Comedy: ELEMENT FREDDY, FLINTSTONES HAPPINESS, LION UNCUT, STAGE WORLD, TRAMP OTHERS, VERTIGO NORTHWEST; Documentary: CLERKS ANGELS, MIDSUMMER GROUNDHOG, MIGHTY LUCK, MOD SECRETARY; Drama: BEETHOVEN EXORCIST, JACKET FRISCO; Family: SIEGE MADRE; Foreign: TRAP GUYS; Games: MARS ROMAN, PIZZA JUMANJI, TYCOON GATHERING; Horror: CARRIE BUNCH; Music: ENEMY ODDS; New: OKLAHOMA JUMANJI; Sci-Fi: WHISPERER GIANT; Travel: COMFORTS RUSH"
196,197,REESE,WEST,"Action: ANTITRUST TOMATOES; Animation: DOORS PRESIDENT, TURN STAR; Children: GORGEOUS BINGO; Classics: DRACULA CRYSTAL, MALKOVICH PET, SNATCHERS MONTEZUMA, VOLUME HOUSE; Comedy: LIFE TWISTED; Documentary: CAUSE DATE, COAST RAINBOW; Drama: HOBBIT ALIEN, SAINTS BRIDE, WITCHES PANIC; Family: BEDAZZLED MARRIED, CHOCOLAT HARRY, REMEMBER DIARY; Foreign: AGENT TRUMAN, LOSE INCH, SCHOOL JACKET; Games: CREATURES SHAKESPEARE, ROUGE SQUAD; Horror: DRUMS DYNAMITE, YENTL IDAHO; Music: RUNNER MADIGAN; New: GODFATHER DIARY, WILD APOLLO; Sci-Fi: GOODFELLAS SALUTE, WEEKEND PERSONAL; Sports: MOSQUITO ARMAGEDDON, NORTHWEST POLISH, POSEIDON FOREVER; Travel: CASABLANCA SUPER"
197,198,MARY,KEITEL,"Action: FANTASY TROOPERS, FORREST SONS, HANDICAP BOONDOCK; Animation: INTENTIONS EMPIRE, LUKE MUMMY, THEORY MERMAID, TITANIC BOONDOCK; Children: IDOLS SNATCHERS, MODEL FISH; Classics: JEOPARDY ENCINO, LOVELY JINGLE, STEEL SANTA; Comedy: MALLRATS UNITED, MEMENTO ZOOLANDER, SUBMARINE BED, SWEDEN SHINING; Documentary: ACADEMY DINOSAUR, WAGON JAWS; Drama: CRAFT OUTFIELD, GREEDY ROOTS, SAINTS BRIDE; Family: DUMBO LUST, FEUD FROGMEN, KING EVOLUTION; Foreign: FICTION CHRISTMAS, MADNESS ATTACKS; Games: DWARFS ALTER, HAUNTING PIANIST, MOONWALKER FOOL; Music: YOUTH KICK; New: BUTTERFLY CHOCOLAT, SLEEPY JAPANESE; Sci-Fi: SOLDIERS EVOLUTION, UNFORGIVEN ZOOLANDER; Sports: MERMAID INSECTS, NORTHWEST POLISH, ROSES TREASURE, SIERRA DIVIDE; Travel: CASSIDY WYOMING, GAMES BOWFINGER"
198,199,JULIA,FAWCETT,"Action: BERETS AGENT; Animation: LUKE MUMMY, THEORY MERMAID, WAIT CIDER; Classics: HOPE TOOTSIE; Comedy: CLOSER BANG, MULAN MOON; Family: CHISUM BEHAVIOR; Foreign: OPUS ICE, POLLOCK DELIVERANCE; New: DAY UNFAITHFUL, RIDGEMONT SUBMARINE; Travel: BOILED DARES, SHANGHAI TYCOON, SHAWSHANK BUBBLE"
199,200,THORA,TEMPLE,"Animation: CAROL TEXAS; Children: CHRISTMAS MOONSHINE, WRONG BEHAVIOR; Classics: CANDIDATE PERDITION, GALAXY SWEETHEARTS, LOVER TRUMAN; Documentary: MADISON TRAP, VIRGINIAN PLUTO; Drama: WARDROBE PHANTOM; Family: AFRICAN EGG, BLANKET BEVERLY, HOCUS FRIDA; Music: INSIDER ARIZONA, TELEGRAPH VOYAGE; New: INTERVIEW LIAISONS, LOVERBOY ATTACKS; Sci-Fi: BADMAN DAWN, RANDOM GO, TROJAN TOMORROW; Sports: JADE BUNCH"
